speaker_id,text,audio_path,duration,source,language,gender
aa3050b8f8f873b851d32fabda81e06c9881419dba70c43c7786376dfa1770f3b23fef70e24f510c09d5291781e2e333ecb037c15516f53d38ecf6b0c2f04a08,Umujyi wa Kigali warashweho,/data/common_voice_17/kinyarwanda/common_voice_rw_22985277.wav,4.061625,common_voice,kinyarwanda,unknown
aa3050b8f8f873b851d32fabda81e06c9881419dba70c43c7786376dfa1770f3b23fef70e24f510c09d5291781e2e333ecb037c15516f53d38ecf6b0c2f04a08,Akamuha urupapuro rw itumira naho nyina agasobanura,/data/common_voice_17/kinyarwanda/common_voice_rw_22985278.wav,5.141625,common_voice,kinyarwanda,unknown
aa3050b8f8f873b851d32fabda81e06c9881419dba70c43c7786376dfa1770f3b23fef70e24f510c09d5291781e2e333ecb037c15516f53d38ecf6b0c2f04a08,"aho rero yesu yashoboraga kuhahurira n’abantu bo mu mahanga yose ndetse no mu nzego zose,",/data/common_voice_17/kinyarwanda/common_voice_rw_22985286.wav,6.749625,common_voice,kinyarwanda,unknown
aa3050b8f8f873b851d32fabda81e06c9881419dba70c43c7786376dfa1770f3b23fef70e24f510c09d5291781e2e333ecb037c15516f53d38ecf6b0c2f04a08,umuntu wese wifuza ibyo ashaka yabibona,/data/common_voice_17/kinyarwanda/common_voice_rw_22985288.wav,3.989625,common_voice,kinyarwanda,unknown
aa3050b8f8f873b851d32fabda81e06c9881419dba70c43c7786376dfa1770f3b23fef70e24f510c09d5291781e2e333ecb037c15516f53d38ecf6b0c2f04a08,"bataboneraho guhinduka, maze bagakira.»",/data/common_voice_17/kinyarwanda/common_voice_rw_22985289.wav,4.421625,common_voice,kinyarwanda,unknown
aa3050b8f8f873b851d32fabda81e06c9881419dba70c43c7786376dfa1770f3b23fef70e24f510c09d5291781e2e333ecb037c15516f53d38ecf6b0c2f04a08,ngo ntibagira ingabo isakarana inkindi,/data/common_voice_17/kinyarwanda/common_voice_rw_22985291.wav,4.781625,common_voice,kinyarwanda,unknown
aa3050b8f8f873b851d32fabda81e06c9881419dba70c43c7786376dfa1770f3b23fef70e24f510c09d5291781e2e333ecb037c15516f53d38ecf6b0c2f04a08,Nubwo nakwisegura ibuye nakomeza kukwizera,/data/common_voice_17/kinyarwanda/common_voice_rw_22985293.wav,4.469625,common_voice,kinyarwanda,unknown
aa3050b8f8f873b851d32fabda81e06c9881419dba70c43c7786376dfa1770f3b23fef70e24f510c09d5291781e2e333ecb037c15516f53d38ecf6b0c2f04a08,inama njyanama yakozwe ejo,/data/common_voice_17/kinyarwanda/common_voice_rw_22985359.wav,3.989625,common_voice,kinyarwanda,unknown
aa3050b8f8f873b851d32fabda81e06c9881419dba70c43c7786376dfa1770f3b23fef70e24f510c09d5291781e2e333ecb037c15516f53d38ecf6b0c2f04a08,"dore ko yaryidegembyagamo wenyine mu muhigo, babimuhana akigira simbikozwe.",/data/common_voice_17/kinyarwanda/common_voice_rw_22985360.wav,7.829625,common_voice,kinyarwanda,unknown
aa3050b8f8f873b851d32fabda81e06c9881419dba70c43c7786376dfa1770f3b23fef70e24f510c09d5291781e2e333ecb037c15516f53d38ecf6b0c2f04a08,Amashyirahamwe atagengwa na Leta,/data/common_voice_17/kinyarwanda/common_voice_rw_22985361.wav,2.909625,common_voice,kinyarwanda,unknown
aa3050b8f8f873b851d32fabda81e06c9881419dba70c43c7786376dfa1770f3b23fef70e24f510c09d5291781e2e333ecb037c15516f53d38ecf6b0c2f04a08,nkunda aba byeyi banjye cyane,/data/common_voice_17/kinyarwanda/common_voice_rw_22985364.wav,3.461625,common_voice,kinyarwanda,unknown
aa3050b8f8f873b851d32fabda81e06c9881419dba70c43c7786376dfa1770f3b23fef70e24f510c09d5291781e2e333ecb037c15516f53d38ecf6b0c2f04a08,mbirengaho ndaguhemukira,/data/common_voice_17/kinyarwanda/common_voice_rw_22985365.wav,3.629625,common_voice,kinyarwanda,unknown
3cbfc6bee85d3ec9a1c9e73a9d1027aa79ab6976c3dc55107971f524c5ff743c1d6c626bf749a61c66f261cb656080faaa0984de39173936d373677186859fb4,Amerika ni iya kabiri ku Isi mu bihugu byohereza Carbon nyinshi mu kirere nyuma y’u Bushinwa,/data/common_voice_17/kinyarwanda/common_voice_rw_22459115.wav,7.829625,common_voice,kinyarwanda,unknown
3cbfc6bee85d3ec9a1c9e73a9d1027aa79ab6976c3dc55107971f524c5ff743c1d6c626bf749a61c66f261cb656080faaa0984de39173936d373677186859fb4,gucyura impunzi no kurwanya ibitera ubuhunzi,/data/common_voice_17/kinyarwanda/common_voice_rw_22459116.wav,6.269625,common_voice,kinyarwanda,unknown
3cbfc6bee85d3ec9a1c9e73a9d1027aa79ab6976c3dc55107971f524c5ff743c1d6c626bf749a61c66f261cb656080faaa0984de39173936d373677186859fb4,bityo aboneraho gusaba ko hatabaho gucayuka ahubwo habaho kwera,/data/common_voice_17/kinyarwanda/common_voice_rw_22459123.wav,7.181625,common_voice,kinyarwanda,unknown
3cbfc6bee85d3ec9a1c9e73a9d1027aa79ab6976c3dc55107971f524c5ff743c1d6c626bf749a61c66f261cb656080faaa0984de39173936d373677186859fb4,n’Umunyamabanga Mukuru w’Umuryango w’Abibumbye Ban Ki-Moon wahawe iki gihembo ku mwanya wa Gatatu,/data/common_voice_17/kinyarwanda/common_voice_rw_22459129.wav,9.101625,common_voice,kinyarwanda,unknown
3cbfc6bee85d3ec9a1c9e73a9d1027aa79ab6976c3dc55107971f524c5ff743c1d6c626bf749a61c66f261cb656080faaa0984de39173936d373677186859fb4,Abayobozi bavuga ko guhagarika intambara byakwihutisha ibiganiro byihuta ku ngingo y’inzibacyuho mu bya politiki,/data/common_voice_17/kinyarwanda/common_voice_rw_22459134.wav,9.701625,common_voice,kinyarwanda,unknown
e4b1832b52bdd10cc9d33b8f05747cd361d544399209ac118a3a13cfb4e4ce89c9eb78c314e07369eebf80a88728590e6c8e11ceb8a87a84ea5a48617dfc5286,basaba ubuyobozi bwayo ko hakongerwaho akamenyetso ka “simbikunze’’ cyangwa,/data/common_voice_17/kinyarwanda/common_voice_rw_22467677.wav,8.501625,common_voice,kinyarwanda,unknown
e4b1832b52bdd10cc9d33b8f05747cd361d544399209ac118a3a13cfb4e4ce89c9eb78c314e07369eebf80a88728590e6c8e11ceb8a87a84ea5a48617dfc5286,Burya na yo ishobora kuba ikimenyetso kikwereka ko urwaye impyiko ndetse n’umwijima wawe ukaba udakora neza,/data/common_voice_17/kinyarwanda/common_voice_rw_22467678.wav,9.269625,common_voice,kinyarwanda,unknown
e4b1832b52bdd10cc9d33b8f05747cd361d544399209ac118a3a13cfb4e4ce89c9eb78c314e07369eebf80a88728590e6c8e11ceb8a87a84ea5a48617dfc5286,bahawe umwanya muto cyane wo kuganira ntibabyishimira cyane na cyane ko nta kiganiro n'abanyamakuru cyari giteganyijwe,/data/common_voice_17/kinyarwanda/common_voice_rw_22467679.wav,9.821625,common_voice,kinyarwanda,unknown
e4b1832b52bdd10cc9d33b8f05747cd361d544399209ac118a3a13cfb4e4ce89c9eb78c314e07369eebf80a88728590e6c8e11ceb8a87a84ea5a48617dfc5286,barimo umuvandimwe wa Perezida Banda,/data/common_voice_17/kinyarwanda/common_voice_rw_22467680.wav,3.701625,common_voice,kinyarwanda,unknown
e4b1832b52bdd10cc9d33b8f05747cd361d544399209ac118a3a13cfb4e4ce89c9eb78c314e07369eebf80a88728590e6c8e11ceb8a87a84ea5a48617dfc5286,Missouri yemewe ku mugaragaro nka Leta ya,/data/common_voice_17/kinyarwanda/common_voice_rw_22467681.wav,4.061625,common_voice,kinyarwanda,unknown
e4b1832b52bdd10cc9d33b8f05747cd361d544399209ac118a3a13cfb4e4ce89c9eb78c314e07369eebf80a88728590e6c8e11ceb8a87a84ea5a48617dfc5286,imbaraga n’ubushobozi yagaragazaga acyiza byatuma benshi mu bakurikiranaga hafi bemeza ko ashobora kuzagera kure,/data/common_voice_17/kinyarwanda/common_voice_rw_22467687.wav,9.509625,common_voice,kinyarwanda,unknown
e4b1832b52bdd10cc9d33b8f05747cd361d544399209ac118a3a13cfb4e4ce89c9eb78c314e07369eebf80a88728590e6c8e11ceb8a87a84ea5a48617dfc5286,Andrzej Duda,/data/common_voice_17/kinyarwanda/common_voice_rw_22467689.wav,3.749625,common_voice,kinyarwanda,unknown
e4b1832b52bdd10cc9d33b8f05747cd361d544399209ac118a3a13cfb4e4ce89c9eb78c314e07369eebf80a88728590e6c8e11ceb8a87a84ea5a48617dfc5286,Sami Khedira (Juventus),/data/common_voice_17/kinyarwanda/common_voice_rw_22467690.wav,4.709625,common_voice,kinyarwanda,unknown
e4b1832b52bdd10cc9d33b8f05747cd361d544399209ac118a3a13cfb4e4ce89c9eb78c314e07369eebf80a88728590e6c8e11ceb8a87a84ea5a48617dfc5286,ubutumwa bukamugeraho utiriwe ujya gukandakanda telephone,/data/common_voice_17/kinyarwanda/common_voice_rw_22467691.wav,6.101625,common_voice,kinyarwanda,unknown
e4b1832b52bdd10cc9d33b8f05747cd361d544399209ac118a3a13cfb4e4ce89c9eb78c314e07369eebf80a88728590e6c8e11ceb8a87a84ea5a48617dfc5286,kureba imikinire ya kapiteni w’Amavubi Haruna Niyonzima ukina muri Yanga na Mugiraneza Jean Baptiste ukina muri Azam,/data/common_voice_17/kinyarwanda/common_voice_rw_22467895.wav,10.229625,common_voice,kinyarwanda,unknown
e4b1832b52bdd10cc9d33b8f05747cd361d544399209ac118a3a13cfb4e4ce89c9eb78c314e07369eebf80a88728590e6c8e11ceb8a87a84ea5a48617dfc5286,urukiko rutegeka ko urwo rubanza ruburanishirizwa mu muhezo,/data/common_voice_17/kinyarwanda/common_voice_rw_22467900.wav,6.581625,common_voice,kinyarwanda,unknown
e4b1832b52bdd10cc9d33b8f05747cd361d544399209ac118a3a13cfb4e4ce89c9eb78c314e07369eebf80a88728590e6c8e11ceb8a87a84ea5a48617dfc5286,asanga akazi akora mu buzima busanzwe,/data/common_voice_17/kinyarwanda/common_voice_rw_22467901.wav,5.789625,common_voice,kinyarwanda,unknown
e4b1832b52bdd10cc9d33b8f05747cd361d544399209ac118a3a13cfb4e4ce89c9eb78c314e07369eebf80a88728590e6c8e11ceb8a87a84ea5a48617dfc5286,kuba noneho cyemerewe kigomba kuba mu kuzamo cyibaza impamvu cyemerewe kwinjira muri uwo muryango,/data/common_voice_17/kinyarwanda/common_voice_rw_22467903.wav,8.981625,common_voice,kinyarwanda,unknown
e4b1832b52bdd10cc9d33b8f05747cd361d544399209ac118a3a13cfb4e4ce89c9eb78c314e07369eebf80a88728590e6c8e11ceb8a87a84ea5a48617dfc5286,Abakoze jenoside n’ababafashije kugera ku mugambi wabo mubisha bashatse kurusenya birabananira,/data/common_voice_17/kinyarwanda/common_voice_rw_22468038.wav,9.221625,common_voice,kinyarwanda,unknown
e4b1832b52bdd10cc9d33b8f05747cd361d544399209ac118a3a13cfb4e4ce89c9eb78c314e07369eebf80a88728590e6c8e11ceb8a87a84ea5a48617dfc5286,muri Uganda nta mubare wa manda uhari,/data/common_voice_17/kinyarwanda/common_voice_rw_22468039.wav,5.381625,common_voice,kinyarwanda,unknown
e4b1832b52bdd10cc9d33b8f05747cd361d544399209ac118a3a13cfb4e4ce89c9eb78c314e07369eebf80a88728590e6c8e11ceb8a87a84ea5a48617dfc5286,abyara Gashubi,/data/common_voice_17/kinyarwanda/common_voice_rw_22468167.wav,3.989625,common_voice,kinyarwanda,unknown
e4b1832b52bdd10cc9d33b8f05747cd361d544399209ac118a3a13cfb4e4ce89c9eb78c314e07369eebf80a88728590e6c8e11ceb8a87a84ea5a48617dfc5286,Nk’uko Itangazamakuru ridakwiriye kumva ko ritarebwa n’umutekano rusange w’igihugu,/data/common_voice_17/kinyarwanda/common_voice_rw_22468168.wav,6.749625,common_voice,kinyarwanda,unknown
e4b1832b52bdd10cc9d33b8f05747cd361d544399209ac118a3a13cfb4e4ce89c9eb78c314e07369eebf80a88728590e6c8e11ceb8a87a84ea5a48617dfc5286,Urukerereza,/data/common_voice_17/kinyarwanda/common_voice_rw_22468169.wav,4.181625,common_voice,kinyarwanda,unknown
e4b1832b52bdd10cc9d33b8f05747cd361d544399209ac118a3a13cfb4e4ce89c9eb78c314e07369eebf80a88728590e6c8e11ceb8a87a84ea5a48617dfc5286,tubakoresha imirimo y’agahato,/data/common_voice_17/kinyarwanda/common_voice_rw_22468265.wav,4.901625,common_voice,kinyarwanda,unknown
e4b1832b52bdd10cc9d33b8f05747cd361d544399209ac118a3a13cfb4e4ce89c9eb78c314e07369eebf80a88728590e6c8e11ceb8a87a84ea5a48617dfc5286,Bishaka kuvuga ko abayobozi b’inzego z’ibanze bagomba gukomeza kwigisha abaturage kugira ngo babisobanukirwe neza,/data/common_voice_17/kinyarwanda/common_voice_rw_22468266.wav,9.389625,common_voice,kinyarwanda,unknown
e4b1832b52bdd10cc9d33b8f05747cd361d544399209ac118a3a13cfb4e4ce89c9eb78c314e07369eebf80a88728590e6c8e11ceb8a87a84ea5a48617dfc5286,yasobanuye ko aya mafaranga akimara kugezwa kuri konti ziri mu ma banki atandukanye bakorana nayo,/data/common_voice_17/kinyarwanda/common_voice_rw_22468267.wav,8.309625,common_voice,kinyarwanda,unknown
2d7209e2222998ecab2ba5ae5addeb590ebd4a4f5e2d423b1d09022967cb68d4700b8ec863b875daac47f1d41adc27939afa2b3687668df6f231838d86d3e097,kugeza igihe baherewe ibyo bifuza,/data/common_voice_17/kinyarwanda/common_voice_rw_24700429.wav,4.1835,common_voice,kinyarwanda,male
2d7209e2222998ecab2ba5ae5addeb590ebd4a4f5e2d423b1d09022967cb68d4700b8ec863b875daac47f1d41adc27939afa2b3687668df6f231838d86d3e097,"Muri Bibiliya dusangamo amateka y‟abami,",/data/common_voice_17/kinyarwanda/common_voice_rw_24700441.wav,4.2555,common_voice,kinyarwanda,male
2d7209e2222998ecab2ba5ae5addeb590ebd4a4f5e2d423b1d09022967cb68d4700b8ec863b875daac47f1d41adc27939afa2b3687668df6f231838d86d3e097,Ni ikihe gihingwa kera mu Rwanda ubona gishobora gusimbura ikawa,/data/common_voice_17/kinyarwanda/common_voice_rw_24700442.wav,5.8755,common_voice,kinyarwanda,male
2d7209e2222998ecab2ba5ae5addeb590ebd4a4f5e2d423b1d09022967cb68d4700b8ec863b875daac47f1d41adc27939afa2b3687668df6f231838d86d3e097,bityo ansaba ko namubabarira nkamubera umukunzi,/data/common_voice_17/kinyarwanda/common_voice_rw_24700443.wav,5.1555,common_voice,kinyarwanda,male
5d7722565ff3ea1d86bcf54d2c9155fb54e357f8e7e4f8e0ce8857f9cf4db1d39810576e03f6920c2c3d68a2a4b61ce98b519144184f7e62954b1cb27e868ab2,ibi si ukurushanwa.,/data/common_voice_17/kinyarwanda/common_voice_rw_20376663.wav,5.981625,common_voice,kinyarwanda,unknown
5d7722565ff3ea1d86bcf54d2c9155fb54e357f8e7e4f8e0ce8857f9cf4db1d39810576e03f6920c2c3d68a2a4b61ce98b519144184f7e62954b1cb27e868ab2,Ariko ngo batazi ibyo ari byo!,/data/common_voice_17/kinyarwanda/common_voice_rw_20376667.wav,4.109625,common_voice,kinyarwanda,unknown
25bc8d1497946638d7dfc474a296d5fdaddbac2ad9b25af0fda021f4a0927cd51a88d688b07f40e4e67b145bf776dd51f1a7fe1aa5d5e6ef8282a9edc0c5a5f0,bwo natinyutse kubimutonganyiriza yansabye imbabazi ariko nyuma y amezi make anyirukana mu rugo,/data/common_voice_17/kinyarwanda/common_voice_rw_22864964.wav,8.669625,common_voice,kinyarwanda,female
25bc8d1497946638d7dfc474a296d5fdaddbac2ad9b25af0fda021f4a0927cd51a88d688b07f40e4e67b145bf776dd51f1a7fe1aa5d5e6ef8282a9edc0c5a5f0,abaturage bishimiye ku gipimo kiri munsi,/data/common_voice_17/kinyarwanda/common_voice_rw_22864971.wav,4.541625,common_voice,kinyarwanda,female
25bc8d1497946638d7dfc474a296d5fdaddbac2ad9b25af0fda021f4a0927cd51a88d688b07f40e4e67b145bf776dd51f1a7fe1aa5d5e6ef8282a9edc0c5a5f0,kuko yehova nyir ingabo azaba yabahaye umugisha,/data/common_voice_17/kinyarwanda/common_voice_rw_22864975.wav,5.261625,common_voice,kinyarwanda,female
25bc8d1497946638d7dfc474a296d5fdaddbac2ad9b25af0fda021f4a0927cd51a88d688b07f40e4e67b145bf776dd51f1a7fe1aa5d5e6ef8282a9edc0c5a5f0,amakuru y’ibanga nuko ejo bazaduhemba,/data/common_voice_17/kinyarwanda/common_voice_rw_22864979.wav,4.301625,common_voice,kinyarwanda,female
25bc8d1497946638d7dfc474a296d5fdaddbac2ad9b25af0fda021f4a0927cd51a88d688b07f40e4e67b145bf776dd51f1a7fe1aa5d5e6ef8282a9edc0c5a5f0,ingingo ya ibisabwa abasanzwe bakorera ku musozi,/data/common_voice_17/kinyarwanda/common_voice_rw_22864995.wav,4.949625,common_voice,kinyarwanda,female
25bc8d1497946638d7dfc474a296d5fdaddbac2ad9b25af0fda021f4a0927cd51a88d688b07f40e4e67b145bf776dd51f1a7fe1aa5d5e6ef8282a9edc0c5a5f0,ni yo yatumye uhoraho imana yawe amenesha ayo mahanga imbere yawe.,/data/common_voice_17/kinyarwanda/common_voice_rw_22865097.wav,6.701625,common_voice,kinyarwanda,female
25bc8d1497946638d7dfc474a296d5fdaddbac2ad9b25af0fda021f4a0927cd51a88d688b07f40e4e67b145bf776dd51f1a7fe1aa5d5e6ef8282a9edc0c5a5f0,iramuyobora ikamugeza imbere y abakomeye,/data/common_voice_17/kinyarwanda/common_voice_rw_22865099.wav,3.821625,common_voice,kinyarwanda,female
25bc8d1497946638d7dfc474a296d5fdaddbac2ad9b25af0fda021f4a0927cd51a88d688b07f40e4e67b145bf776dd51f1a7fe1aa5d5e6ef8282a9edc0c5a5f0,abashaka mu maso h umutware ni benshi,/data/common_voice_17/kinyarwanda/common_voice_rw_22865102.wav,3.629625,common_voice,kinyarwanda,female
25bc8d1497946638d7dfc474a296d5fdaddbac2ad9b25af0fda021f4a0927cd51a88d688b07f40e4e67b145bf776dd51f1a7fe1aa5d5e6ef8282a9edc0c5a5f0,kugikoresha biremewe.,/data/common_voice_17/kinyarwanda/common_voice_rw_22865103.wav,3.101625,common_voice,kinyarwanda,female
25bc8d1497946638d7dfc474a296d5fdaddbac2ad9b25af0fda021f4a0927cd51a88d688b07f40e4e67b145bf776dd51f1a7fe1aa5d5e6ef8282a9edc0c5a5f0,ku nzego z imibereho harikibazo,/data/common_voice_17/kinyarwanda/common_voice_rw_22865105.wav,3.749625,common_voice,kinyarwanda,female
25bc8d1497946638d7dfc474a296d5fdaddbac2ad9b25af0fda021f4a0927cd51a88d688b07f40e4e67b145bf776dd51f1a7fe1aa5d5e6ef8282a9edc0c5a5f0,mukenyere kwicisha bugufi kugira ngo mukorerane,/data/common_voice_17/kinyarwanda/common_voice_rw_22865334.wav,3.269625,common_voice,kinyarwanda,female
25bc8d1497946638d7dfc474a296d5fdaddbac2ad9b25af0fda021f4a0927cd51a88d688b07f40e4e67b145bf776dd51f1a7fe1aa5d5e6ef8282a9edc0c5a5f0,none ntumye umugabo w umuhanga uzi,/data/common_voice_17/kinyarwanda/common_voice_rw_22865342.wav,2.429625,common_voice,kinyarwanda,female
25bc8d1497946638d7dfc474a296d5fdaddbac2ad9b25af0fda021f4a0927cd51a88d688b07f40e4e67b145bf776dd51f1a7fe1aa5d5e6ef8282a9edc0c5a5f0,ingingo ya mbere ibisabwa kugira ngo ubujurire,/data/common_voice_17/kinyarwanda/common_voice_rw_22865346.wav,3.341625,common_voice,kinyarwanda,female
25bc8d1497946638d7dfc474a296d5fdaddbac2ad9b25af0fda021f4a0927cd51a88d688b07f40e4e67b145bf776dd51f1a7fe1aa5d5e6ef8282a9edc0c5a5f0,nkuko biteganywa n’ amategeko agomba kuzungura umutungo wiwabo,/data/common_voice_17/kinyarwanda/common_voice_rw_22865351.wav,4.469625,common_voice,kinyarwanda,female
25bc8d1497946638d7dfc474a296d5fdaddbac2ad9b25af0fda021f4a0927cd51a88d688b07f40e4e67b145bf776dd51f1a7fe1aa5d5e6ef8282a9edc0c5a5f0,kuyizahura yafashe gahunda yo kwiga,/data/common_voice_17/kinyarwanda/common_voice_rw_22865493.wav,3.101625,common_voice,kinyarwanda,female
25bc8d1497946638d7dfc474a296d5fdaddbac2ad9b25af0fda021f4a0927cd51a88d688b07f40e4e67b145bf776dd51f1a7fe1aa5d5e6ef8282a9edc0c5a5f0,kugenerwa ubufasha bwa leta,/data/common_voice_17/kinyarwanda/common_voice_rw_22865494.wav,2.981625,common_voice,kinyarwanda,female
25bc8d1497946638d7dfc474a296d5fdaddbac2ad9b25af0fda021f4a0927cd51a88d688b07f40e4e67b145bf776dd51f1a7fe1aa5d5e6ef8282a9edc0c5a5f0,"ntibyemewe kwiyamamariza imbere y’amaduka, mu mihanda, mu masoko no mu nsisiro.",/data/common_voice_17/kinyarwanda/common_voice_rw_22865497.wav,7.181625,common_voice,kinyarwanda,female
25bc8d1497946638d7dfc474a296d5fdaddbac2ad9b25af0fda021f4a0927cd51a88d688b07f40e4e67b145bf776dd51f1a7fe1aa5d5e6ef8282a9edc0c5a5f0,nturi umwe mu bigishwa b uyu,/data/common_voice_17/kinyarwanda/common_voice_rw_22865500.wav,2.789625,common_voice,kinyarwanda,female
25bc8d1497946638d7dfc474a296d5fdaddbac2ad9b25af0fda021f4a0927cd51a88d688b07f40e4e67b145bf776dd51f1a7fe1aa5d5e6ef8282a9edc0c5a5f0,cyane cyane mu bijyanye n’imyidagaduro,/data/common_voice_17/kinyarwanda/common_voice_rw_22865502.wav,4.829625,common_voice,kinyarwanda,female
25bc8d1497946638d7dfc474a296d5fdaddbac2ad9b25af0fda021f4a0927cd51a88d688b07f40e4e67b145bf776dd51f1a7fe1aa5d5e6ef8282a9edc0c5a5f0,asimburwa n umuvugizi wungirije w itorero,/data/common_voice_17/kinyarwanda/common_voice_rw_22865622.wav,3.821625,common_voice,kinyarwanda,female
25bc8d1497946638d7dfc474a296d5fdaddbac2ad9b25af0fda021f4a0927cd51a88d688b07f40e4e67b145bf776dd51f1a7fe1aa5d5e6ef8282a9edc0c5a5f0,akajya arira ku meza y umwami nk umwana,/data/common_voice_17/kinyarwanda/common_voice_rw_22865627.wav,3.629625,common_voice,kinyarwanda,female
25bc8d1497946638d7dfc474a296d5fdaddbac2ad9b25af0fda021f4a0927cd51a88d688b07f40e4e67b145bf776dd51f1a7fe1aa5d5e6ef8282a9edc0c5a5f0,b arahaguma kugeza bukeye,/data/common_voice_17/kinyarwanda/common_voice_rw_22865628.wav,3.149625,common_voice,kinyarwanda,female
25bc8d1497946638d7dfc474a296d5fdaddbac2ad9b25af0fda021f4a0927cd51a88d688b07f40e4e67b145bf776dd51f1a7fe1aa5d5e6ef8282a9edc0c5a5f0,umubwire ko umujyanama w’ubuzima azamwigisha uko bayategura,/data/common_voice_17/kinyarwanda/common_voice_rw_22865630.wav,4.781625,common_voice,kinyarwanda,female
25bc8d1497946638d7dfc474a296d5fdaddbac2ad9b25af0fda021f4a0927cd51a88d688b07f40e4e67b145bf776dd51f1a7fe1aa5d5e6ef8282a9edc0c5a5f0,ikoranabuhanga ningenzi.,/data/common_voice_17/kinyarwanda/common_voice_rw_22865632.wav,3.101625,common_voice,kinyarwanda,female
25bc8d1497946638d7dfc474a296d5fdaddbac2ad9b25af0fda021f4a0927cd51a88d688b07f40e4e67b145bf776dd51f1a7fe1aa5d5e6ef8282a9edc0c5a5f0,abayisraheli baramubwira bati tuzikurikirira umuhanda.,/data/common_voice_17/kinyarwanda/common_voice_rw_22865813.wav,4.781625,common_voice,kinyarwanda,female
25bc8d1497946638d7dfc474a296d5fdaddbac2ad9b25af0fda021f4a0927cd51a88d688b07f40e4e67b145bf776dd51f1a7fe1aa5d5e6ef8282a9edc0c5a5f0,imbonerahamwe igaragaza urutonde rw’abasuye isomero,/data/common_voice_17/kinyarwanda/common_voice_rw_22865820.wav,4.301625,common_voice,kinyarwanda,female
25bc8d1497946638d7dfc474a296d5fdaddbac2ad9b25af0fda021f4a0927cd51a88d688b07f40e4e67b145bf776dd51f1a7fe1aa5d5e6ef8282a9edc0c5a5f0,"na bo basubiza yozuwe, bati «ibyo utubwiye byose, tuzabikora,",/data/common_voice_17/kinyarwanda/common_voice_rw_22865824.wav,5.669625,common_voice,kinyarwanda,female
25bc8d1497946638d7dfc474a296d5fdaddbac2ad9b25af0fda021f4a0927cd51a88d688b07f40e4e67b145bf776dd51f1a7fe1aa5d5e6ef8282a9edc0c5a5f0,mu bumwe n ubwiyunge yahawe igihembo,/data/common_voice_17/kinyarwanda/common_voice_rw_22865829.wav,3.629625,common_voice,kinyarwanda,female
25bc8d1497946638d7dfc474a296d5fdaddbac2ad9b25af0fda021f4a0927cd51a88d688b07f40e4e67b145bf776dd51f1a7fe1aa5d5e6ef8282a9edc0c5a5f0,kugira ngo umwami n’abatware banezerwe,/data/common_voice_17/kinyarwanda/common_voice_rw_22865831.wav,4.661625,common_voice,kinyarwanda,female
25bc8d1497946638d7dfc474a296d5fdaddbac2ad9b25af0fda021f4a0927cd51a88d688b07f40e4e67b145bf776dd51f1a7fe1aa5d5e6ef8282a9edc0c5a5f0,cyangwa abantu bagenzurwa n ikigo,/data/common_voice_17/kinyarwanda/common_voice_rw_22866004.wav,3.101625,common_voice,kinyarwanda,female
25bc8d1497946638d7dfc474a296d5fdaddbac2ad9b25af0fda021f4a0927cd51a88d688b07f40e4e67b145bf776dd51f1a7fe1aa5d5e6ef8282a9edc0c5a5f0,mutima we iminwa ye ikanyeganyega ariko ijwi rye,/data/common_voice_17/kinyarwanda/common_voice_rw_22866010.wav,4.469625,common_voice,kinyarwanda,female
